Timestamp,Machine_ID,Temperature (°C),Pressure (Pa),Vibration (mm/s),Material_Strength (MPa),Load_Capacity (kg),Operational_State,Power_Consumption (W),Fault_Indicator
2024-01-09 02:00:00,M4,69.0656417791932,147584.6947415828,1.9416170421023766,240.06137325165147,537.8244177158049,Running,5328.029445205115,0
2024-01-09 03:00:00,M3,67.80134470862913,150733.96505992775,1.6822210792977983,254.20191542894992,404.29699647062665,Running,4939.0122867772225,0
2024-01-09 04:00:00,M3,77.23488942176867,158061.10314127713,2.8694256759266654,241.43501762590802,532.9725620556806,Maintenance,5122.982430831471,0
2024-01-09 05:00:00,M1,70.98277388255788,154484.19657932766,1.8393786169410442,250.97670376748334,459.80257926362594,Idle,5105.741584272746,1
2024-01-09 06:00:00,M5,75.15922269734317,148657.34676047083,2.916278521739601,237.35501593045035,515.3672808353986,Idle,5030.246357641304,1
2024-01-09 07:00:00,M4,62.57219813481514,145544.03887292356,2.407075881059133,232.06893547465424,487.61237908801456,Idle,4879.862787704488,0
2024-01-09 08:00:00,M2,71.33525132934629,139240.92299335348,2.241033363667693,246.17182810387033,566.0207004891918,Maintenance,5248.474512585571,1
2024-01-09 09:00:00,M3,74.44815397811719,146404.2334037879,2.18436657365876,248.76271053725165,456.2782175830041,Idle,4897.029746855779,1
2024-01-09 10:00:00,M1,70.41141994637712,148944.34880586152,2.196898649108126,246.02320306385397,531.3803148780916,Maintenance,4853.750268455819,0
2024-01-09 11:00:00,M1,75.32740187532676,145064.10236424409,1.036163710327195,238.1596944177744,486.0246268351733,Idle,5175.542056704707,1
2024-01-09 12:00:00,M4,67.41355774949814,149343.71516453847,1.8605583029246218,246.00100937868862,492.0847260995168,Running,5029.149923907374,1
2024-01-09 13:00:00,M3,77.0467372009279,150384.25941479384,2.422578985592161,252.69294752580734,490.8073053420395,Maintenance,5271.56431502324,0
2024-01-09 14:00:00,M5,81.49449061809625,148875.7200909596,1.9755514082629473,249.55106969877463,457.7163447752944,Idle,4987.4665817089,0
2024-01-09 15:00:00,M3,68.18580719780171,146749.9870958827,1.2974050765982126,251.82501030599212,499.29505170466643,Running,4869.824925460851,0
2024-01-09 16:00:00,M4,67.77248739299614,150843.27335983363,1.9737977747112652,243.29884799545766,496.86758889390893,Running,5054.94869460478,0
2024-01-09 17:00:00,M4,77.2669223855885,152209.70324784704,2.8520527581277455,261.7171791471616,512.0620124203365,Running,4910.476568782519,0
2024-01-09 18:00:00,M3,77.89786072865357,144548.00461278576,2.6234458577673596,238.2382666344522,504.22525728464313,Maintenance,4875.615497738859,0
2024-01-09 19:00:00,M4,67.38569986423366,157054.66189873134,1.968997995316984,254.8756029708672,539.8997274806118,Maintenance,5166.377638731175,0
2024-01-09 20:00:00,M3,67.89906591452072,149507.0593385787,2.4757246385290435,261.8189109295996,546.1754308023684,Idle,5366.311013455005,1
2024-01-09 21:00:00,M2,68.59107695569746,150094.24811472424,1.8167464898159742,254.80908092748896,447.46883390860995,Running,4950.707641616302,0
2024-01-09 22:00:00,M3,63.27774744482861,153541.0721162828,1.1480642065866404,247.9747577293517,543.4386250295386,Idle,4805.0517627428135,1
2024-01-09 23:00:00,M3,65.40674026757901,151166.0806563175,1.5377670059352229,244.7170295333702,440.6831786445073,Idle,4969.308730020036,1
2024-01-10 00:00:00,M4,64.97929616623966,154765.6831695662,2.781444384254099,260.36087651046256,529.3927944068868,Running,5102.960245979185,0
2024-01-10 01:00:00,M4,66.16101217447935,151435.6208260091,1.863003459085348,235.77025074738327,530.9869392351434,Idle,5051.495905695494,1
2024-01-10 02:00:00,M1,69.8265755630661,146937.81312679782,1.878308010312491,240.29875739620357,404.4341554168748,Maintenance,5238.846338894343,1
2024-01-10 03:00:00,M1,71.1710736626826,151807.51762603052,1.8500809018625597,246.0244223450828,504.6489623264705,Idle,5133.01796765514,1
2024-01-10 04:00:00,M2,77.75250246407039,144281.3689633967,2.9520682947865033,262.37653757512,476.5751943319842,Running,4779.3181063780185,0
2024-01-10 05:00:00,M1,65.00822979630604,150542.79852888262,2.8129794576810316,253.79767636040896,462.0617371032313,Maintenance,4901.336329871845,1
2024-01-10 06:00:00,M3,74.92161199238292,149833.8500467777,3.109390116724067,240.31954241489754,567.5426165349503,Maintenance,4723.833176004935,1
2024-01-10 07:00:00,M4,68.93005577887246,148959.4157136373,1.9204773947999743,246.89692294615097,467.31604296812907,Idle,5228.935869126038,0
2024-01-10 08:00:00,M1,69.75268145173783,149357.31244280536,2.1478122443735477,243.85676855903705,459.6811535440975,Idle,4601.6225469457195,1
2024-01-10 09:00:00,M1,73.37409746083301,140590.7547725118,1.2416787252896044,242.90211007766464,503.7847470002547,Maintenance,4743.333533875538,1
2024-01-10 10:00:00,M2,64.3863898921885,147256.3754612952,2.7384672130591374,259.7888955855678,534.2794873149209,Idle,4897.639506798965,1
2024-01-10 11:00:00,M2,71.91204873092025,150464.22450570558,1.4161102243660326,236.28256870736493,492.91757069949364,Running,5112.783480620963,1
2024-01-10 12:00:00,M3,70.83226104106528,150799.281959987,2.1083877818813144,266.08780855734375,558.3185272834626,Idle,4895.669317258869,1
2024-01-10 13:00:00,M4,72.46225632004075,144861.62429537022,1.451348736183578,258.2822969018462,526.5487830982046,Idle,4926.954117257102,0
2024-01-10 14:00:00,M2,71.44584321953909,156328.5392043235,1.705566586630652,260.908616706037,391.0894340134285,Maintenance,4930.89442534546,1
2024-01-10 15:00:00,M1,82.27650069955448,145669.1257589275,1.5813687844751498,245.37060487974742,473.5266518246496,Idle,5034.556524471649,0
2024-01-10 16:00:00,M4,66.81130007874341,154847.2860026337,1.6960623696620911,248.5005928092089,471.90789503241507,Idle,4755.897692946,1
2024-01-10 17:00:00,M4,67.34501522499092,152135.97180935842,1.7304386484255108,235.66848185475288,523.9680476714711,Idle,4810.564590390391,0
2024-01-10 18:00:00,M1,66.88429736787617,146768.86345078098,1.7258656025374615,244.75337592933198,368.75914718129445,Running,5336.184739759178,0
2024-01-10 19:00:00,M2,67.22261440419872,158876.55446304756,2.4166669558901535,254.9365484764315,627.4504854358861,Idle,5080.4798194394025,0
2024-01-10 20:00:00,M1,66.81306436346742,144031.8158412176,1.4475686034687398,262.960630617814,526.5513047447105,Running,5152.1564343705695,1
2024-01-10 21:00:00,M4,75.94508265553776,154595.77086805,2.1102707135069334,238.92843183197547,507.44384019588455,Running,5011.605706291043,1
2024-01-10 22:00:00,M5,77.10252123994927,155002.91159021488,2.6089795761527794,246.34494063014733,559.0783858209574,Running,4971.943950351452,1
2024-01-10 23:00:00,M5,67.14626853125262,146646.89895461677,1.743401817743302,248.48700779767478,617.1827026406313,Running,5091.426189219056,1
2024-01-11 00:00:00,M3,65.83822213447885,156962.32650032165,1.641040554626199,236.04210797807514,543.5373322294201,Maintenance,5145.522736735226,1
2024-01-11 01:00:00,M1,72.35707778193202,148749.76742700522,1.8847376874098747,255.913492417584,547.440654823581,Running,5169.215134938344,0
2024-01-11 02:00:00,M1,67.23888477859515,151443.46814639927,2.589862604180355,242.7600966825739,506.53450122321914,Idle,4974.688088036132,0
2024-01-11 03:00:00,M3,73.16465908877755,151301.6091938561,2.097053815476679,248.04609648822975,492.9237123316526,Running,5191.075311255664,0
2024-01-11 04:00:00,M3,71.01461510425649,149328.45629264726,1.7343928526962007,245.48050628088123,476.21022779975493,Idle,4506.756642234076,1
2024-01-11 05:00:00,M3,62.42127942501384,154054.0413657989,2.24193832559402,242.10661494280325,458.6944004142729,Running,5178.457401945025,1
2024-01-11 06:00:00,M4,77.73752600665031,153967.44360276108,1.4488539250817882,249.92955014519444,465.64929501502513,Maintenance,4914.618808651239,0
2024-01-11 07:00:00,M1,78.9793883654776,141257.3401338091,2.340679755221474,247.84390421431976,432.47220178285085,Running,5110.67648926034,1
2024-01-11 08:00:00,M4,66.93605654757806,156521.70121439075,2.204303653850884,246.28142117721333,496.20642746574885,Running,4870.134454860828,1
2024-01-11 09:00:00,M3,68.06149220032007,141687.54005982162,1.846095764430558,242.71538378319656,415.76662113868065,Maintenance,4734.661093984445,0
2024-01-11 10:00:00,M1,71.42932695362452,155162.73102170828,1.5807071007763844,253.19524670782954,509.54582620718554,Running,5067.940806263334,0
2024-01-11 11:00:00,M4,71.67228394993512,155633.52568413792,1.5566595388582714,266.53617268492286,498.1834695978829,Idle,4699.69389533576,1
2024-01-11 12:00:00,M4,73.29272136336415,144545.167848924,2.2674086681729553,251.39887232839126,507.34676491933436,Running,4920.064514355458,1
2024-01-11 13:00:00,M3,80.05102269383175,147945.92856022707,2.614490251244531,259.96118214911127,473.8934214990004,Running,4837.514061779169,0
2024-01-11 14:00:00,M1,69.11526386252976,144471.4766575703,1.6813461264856027,236.09778074846537,653.8430185090251,Running,4964.993492341305,1
2024-01-11 15:00:00,M3,66.00851377730773,148925.39484855632,2.2291933517757423,251.5776143929377,568.0057950090156,Maintenance,5159.441823919455,0
2024-01-11 16:00:00,M1,63.10340385992736,148459.8285790713,0.9564864906989656,239.02631681028933,437.77287499576386,Running,4902.030942909102,0
2024-01-11 17:00:00,M5,66.3453498002904,153898.3026613467,1.7076911346714003,235.23075072468097,511.6434043713449,Running,5062.915509482522,0
2024-01-11 18:00:00,M2,69.83436513563102,156551.54373059803,1.984470533564549,242.60628592540962,469.59969285313383,Idle,5147.869207645417,1
2024-01-11 19:00:00,M2,78.97278931758893,156978.4190539498,1.5451582915090831,261.91899334413574,449.2760136646293,Running,4878.5489898412425,0
2024-01-11 20:00:00,M2,67.41194350481915,147189.15986710848,1.531746812605202,259.50015828669643,432.99639644380323,Running,4881.449294256179,0
2024-01-11 21:00:00,M3,71.11893975819449,148953.89063127735,1.6661102217655568,252.430047220544,521.6108345379627,Running,5273.865780440042,1
2024-01-11 22:00:00,M5,69.91788551963624,141582.80903889524,2.1460963641631867,234.67299440110068,465.9309882465213,Running,4984.122272044418,0
2024-01-11 23:00:00,M1,75.94196636724043,145970.64966751906,1.9063354907968126,248.03719348612063,548.3913012012601,Idle,5101.827758626375,1
2024-01-12 00:00:00,M4,82.63466212936811,154824.2581654873,0.880884383337514,253.01700008901736,549.6891107265219,Idle,5100.312218471845,1
2024-01-12 01:00:00,M1,67.3456561353984,158077.91411774117,0.9396499236824669,251.75536229578597,568.6957192605724,Maintenance,4760.402478784405,1
2024-01-12 02:00:00,M4,67.5528027874089,143828.2556406004,1.6965674110714124,231.56206416519254,457.38066169629485,Running,4847.824824765601,0
2024-01-12 03:00:00,M1,75.22080438534536,147037.67870423553,2.228843293026776,241.09682151980127,523.7682805346005,Maintenance,5075.0694727080045,0
2024-01-12 04:00:00,M5,73.40945744813156,149867.97121520535,0.6262475786373827,249.35922235851282,531.622710832115,Maintenance,4586.537022655271,1
2024-01-12 05:00:00,M4,79.23353662868017,151400.80579409804,1.7501349119241847,255.3629090951719,476.29109124480175,Running,4957.740476592315,1
2024-01-12 06:00:00,M3,72.91964092662982,145951.98240039177,1.7368760717412894,228.03872178900053,461.41140213035624,Idle,4826.943225521443,1
2024-01-12 07:00:00,M1,68.2035395460647,152120.30522232046,2.694168889104224,248.37876024520142,580.4760332887986,Idle,5222.1012283953305,0
2024-01-12 08:00:00,M1,72.95327415346155,147630.80326464542,1.8074890941435682,251.43048769878953,511.3747937866027,Running,5069.22309063099,1
2024-01-12 09:00:00,M4,75.54351790291454,149927.7386456086,2.191494492370464,258.4961198851621,531.7983875355869,Running,5238.249259478135,1
2024-01-12 10:00:00,M3,74.10241090598682,152731.4212400185,2.0706285700437315,256.92857584237436,458.89619940860365,Idle,4992.17507328933,1
2024-01-12 11:00:00,M3,72.53637015553649,150032.1113490547,0.9347167600963997,255.82571318808806,439.0357766738903,Running,4977.222161446595,0
2024-01-12 12:00:00,M5,75.33337344794577,147818.07054736716,2.3841036083158684,242.00059493298065,471.5275112753945,Running,4939.014096184087,1
2024-01-12 13:00:00,M3,75.84647795222837,149451.95098037084,2.107698252728144,230.91997862876693,493.79893063050014,Running,4899.386120088981,0
2024-01-12 14:00:00,M3,76.91079495518764,149558.18520397332,2.254134319837295,246.069472429386,446.78899965913257,Idle,5536.931267811197,0
2024-01-12 15:00:00,M3,73.24354943794822,148149.94485058935,3.9631188532181634,260.0163182520856,499.50775956748083,Maintenance,5161.433903158644,1
2024-01-12 16:00:00,M2,69.16440959841573,148706.01968666448,0.9579435302507058,263.9345452752443,415.574740596575,Maintenance,4786.762290812643,1
2024-01-12 17:00:00,M5,70.73356843216662,157993.2358525236,2.8623483248805544,257.10549102297784,443.9976288765064,Running,5527.861773832436,1
2024-01-12 18:00:00,M1,76.03254483254179,152804.5972397062,1.8562762402998223,254.29340822801734,533.5455624138438,Idle,4919.004012999545,0
2024-01-12 19:00:00,M4,65.91532164506381,148522.5984098542,2.1436644522015045,253.79639648385967,530.1895260138947,Running,5064.2304000353715,0
2024-01-12 20:00:00,M1,71.8433665443645,153484.7720225537,1.977243877349379,244.4388125323922,480.40616173065666,Idle,5187.919474374373,0
2024-01-12 21:00:00,M5,68.0333059383632,148330.90255121994,1.7878818333009783,248.6993970644638,449.11178454615236,Running,4692.4092145855,1
2024-01-12 22:00:00,M4,70.14372411467409,155865.6231879332,1.7150835358806207,266.6906952582633,448.62982242369947,Idle,4834.53463967018,0
2024-01-12 23:00:00,M5,76.39225931303649,151848.21096099046,2.1647543677865047,240.57441994208125,481.3365877029343,Idle,5329.632964914138,1
2024-01-13 00:00:00,M3,70.95549534009952,149463.48927997885,1.2414131516641604,266.1477879070985,532.2259245822646,Maintenance,4955.034267332721,1
2024-01-13 01:00:00,M4,70.23218274078074,152238.5846290514,2.3752895837608827,246.7797184550794,546.4122845672163,Running,5199.7340233521745,1
2024-01-13 02:00:00,M3,63.200719295100406,142145.6192396575,1.791902797557373,263.2543210909508,475.1734132259015,Maintenance,4909.3063118707305,0
2024-01-13 03:00:00,M1,73.7312678301361,144366.162655451,1.434965330479821,235.93184990502462,442.3253787007608,Maintenance,4980.988078902632,0
2024-01-13 04:00:00,M1,73.22742090570537,144030.37496800473,1.7749935710020932,255.8590420116465,513.3921818933167,Idle,5357.0513732153,0
2024-01-13 05:00:00,M4,80.8162736165273,150714.71547381853,2.628574608431286,242.63229864052377,458.82325146870755,Running,5087.502448459604,1
2024-01-13 06:00:00,M4,68.461108825235,158662.57499742546,1.7323324564918885,235.84732808075813,474.0873680569399,Idle,4931.0304466138,0
2024-01-13 07:00:00,M5,71.0957516383197,161156.50073096316,2.17922680910481,252.18534042410946,566.2638045218519,Idle,4863.32730783943,0
2024-01-13 08:00:00,M5,71.24691841855378,153190.25550720378,1.6345218621422632,260.0947178859597,541.3557714282884,Idle,4881.624921517359,1
2024-01-13 09:00:00,M3,77.88726639881737,152504.22237472227,2.3789609249618096,241.55058561406503,507.8987156125726,Running,5248.312006147418,1
2024-01-13 10:00:00,M4,69.52352233806523,140994.7113292363,2.342753869395102,235.00984039541598,436.40404994436386,Running,5153.099661727784,0
2024-01-13 11:00:00,M1,71.39510762885169,147286.6310013299,2.924304416648206,249.08155235665046,510.56982837353297,Idle,4770.264673585281,1
2024-01-13 12:00:00,M5,73.0394825485827,146061.0812404588,1.9122180272503924,249.1256467122282,553.1328645393763,Running,5017.435711374141,0
2024-01-13 13:00:00,M5,70.9330456157818,146895.7620087444,2.3343274023789533,255.483196275545,481.2183167117232,Idle,4986.636705638799,1
2024-01-13 14:00:00,M1,67.76783192724736,149159.28090707606,2.0490337697694723,259.49594571364486,567.5557044993358,Running,5063.218553913659,1
2024-01-13 15:00:00,M5,70.97044996449154,147639.54711151437,2.647935890931507,249.40584818727507,564.6372644759103,Running,4879.285776171726,0
2024-01-13 16:00:00,M3,75.36815874929886,140103.50094812107,1.6405838061956348,268.55503314794265,583.1866416071737,Maintenance,5219.561122329885,1
2024-01-13 17:00:00,M4,64.8674235029447,153739.55128058768,2.3725026564386407,252.24234744535292,515.2621563265676,Idle,4999.732144542795,1
2024-01-13 18:00:00,M1,70.66484837073438,144636.28487130097,1.9026513519416592,246.535734939931,529.3695849903006,Maintenance,5074.687303517082,1
2024-01-13 19:00:00,M4,66.49939592530413,151196.23432055576,1.967905911445751,233.88432640897173,570.7093644165545,Maintenance,4843.061955177137,0
2024-01-13 20:00:00,M5,75.97523314462421,160370.41334874986,2.0458762422241863,247.37340479683832,522.3696968534488,Idle,4853.137372465888,1
2024-01-13 21:00:00,M5,62.384065476081126,145403.0770420679,2.126120198213339,246.63613054588865,474.9382946104894,Idle,5531.50222185338,1
2024-01-13 22:00:00,M1,67.20539076364206,137348.56238626834,1.941885478439021,259.6030479628147,477.57285817360696,Running,5360.015990485336,0
2024-01-13 23:00:00,M3,71.8860593753226,148569.97889059945,2.1073565915852632,254.62483624066854,511.92774768868696,Idle,4986.063767423418,0
2024-01-14 00:00:00,M2,77.8276201461717,155504.79817499284,2.789059028781092,238.20630878367382,435.47192890268906,Maintenance,5306.600790145388,1
2024-01-14 01:00:00,M1,69.67124869463507,159791.73727110296,2.4927248428076094,251.72254386411038,492.8370542317904,Maintenance,5242.547502852486,1
2024-01-14 02:00:00,M2,67.22400236653401,143852.2520277379,2.4345772962484484,256.71531171729055,554.8273559115127,Idle,4874.9577941901725,1
2024-01-14 03:00:00,M2,79.40578534720295,152483.49611618262,1.7722302369880647,265.2803135938783,390.4373074417359,Maintenance,4855.013359719573,0
2024-01-14 04:00:00,M3,62.75993049791878,147673.44771609973,1.555379585885838,258.87503967414057,576.7241050897258,Running,5133.735325070264,1
2024-01-14 05:00:00,M2,59.00597021689959,149470.25822847933,2.4776502791188766,257.6084665431148,556.118710935158,Maintenance,5052.012127622565,0
2024-01-14 06:00:00,M2,72.20007225026666,163221.71673508518,2.438023396264897,250.60085994615164,477.0117692084762,Running,4919.5990767322555,0
2024-01-14 07:00:00,M3,67.48972887823695,142485.14835802422,2.736335337875491,253.8831200542345,527.1695413935905,Maintenance,5144.245308749748,1
2024-01-14 08:00:00,M2,64.89383591434644,151268.69830747286,1.6980096870153853,262.4950490070616,500.15738634531635,Running,4711.50341488141,1
2024-01-14 09:00:00,M2,73.54178223649677,152338.46585882717,1.8852256723198264,236.6722260252035,561.4995184219341,Running,5023.000305570491,0
2024-01-14 10:00:00,M2,71.219003568856,155428.93162469674,1.1802579187372828,246.50560672783044,549.134157138497,Idle,4752.215269287449,1
2024-01-14 11:00:00,M1,67.17960684631636,150489.91576735448,1.8037644469695635,242.2743125124376,429.9964638408495,Running,4758.801731294988,1
2024-01-14 12:00:00,M1,63.59847800664553,151540.2526975205,2.4982852552897237,253.79153118726123,529.3631206732089,Idle,4858.647042069519,0
2024-01-14 13:00:00,M1,74.36228664140073,148041.75716289104,1.766752310385901,262.3022217565079,489.7186073178376,Maintenance,5072.657455268798,1
2024-01-14 14:00:00,M3,73.2510058897933,151345.63470622554,2.3202398976004117,244.03025713278927,504.141628525905,Maintenance,4864.952598223073,0
2024-01-14 15:00:00,M5,69.50412068110309,148284.03862251295,1.9047484470010942,226.09695632530563,463.5914049515092,Maintenance,4756.378278409924,1
2024-01-14 16:00:00,M2,79.23318498023833,153107.85944928025,2.1620285141107805,245.8777925497553,587.4068534560417,Running,5095.44984053539,0
2024-01-14 17:00:00,M2,64.64957616836924,148151.94831978183,1.4261543050921663,259.13473732017405,552.0030909951288,Maintenance,5298.549408888207,0
2024-01-14 18:00:00,M3,62.372374145376305,151885.50196951092,2.0426047248169503,255.3762990294988,463.0114418013516,Maintenance,5127.770086840403,1
2024-01-14 19:00:00,M2,66.54045965059377,149853.6859315751,0.5044320145496384,254.28186247810575,433.2694696544884,Idle,5360.359744918729,0
2024-01-14 20:00:00,M1,69.77206991822251,155630.25125386083,1.9065519209190076,247.2000669812552,480.7163684511076,Idle,5281.8356787205175,0
2024-01-14 21:00:00,M5,71.21669724661346,149743.03138205758,1.18476337814243,237.20969263780214,521.7251323045652,Maintenance,4902.514357498013,1
2024-01-14 22:00:00,M4,68.79381971071835,141134.83765896558,2.602997258273408,255.15294321624467,512.0102921973112,Maintenance,5126.431963872822,1
2024-01-14 23:00:00,M2,71.76027698257148,156309.60750356995,2.3887036763822556,241.65718189965375,562.6566412384121,Running,4981.673841288969,1
2024-01-15 00:00:00,M1,63.74230287904778,145471.3384956869,2.2333354909830403,271.84096733380454,539.4959861090426,Running,5212.419956239612,0
2024-01-15 01:00:00,M4,77.2188230203663,146731.1683067559,2.76050311357969,255.70507208354516,548.4784512876454,Maintenance,4981.6376885472855,0
2024-01-15 02:00:00,M5,69.58924410803715,147021.69352978253,1.5255417395875814,244.1935169744605,516.3427700305218,Idle,4842.260698158147,0
2024-01-15 03:00:00,M4,75.58647915794064,156872.19046585407,2.873681598957779,243.88614752611372,430.5350634894505,Maintenance,5274.681188470051,1
2024-01-15 04:00:00,M1,71.71362673188852,139321.62893010653,2.4660957821301923,249.0705579338641,490.21507344265495,Running,5063.5591101446735,0
2024-01-15 05:00:00,M4,72.28376609576893,165688.74266829996,1.881722356390527,247.6049807797825,553.0044869954332,Idle,4867.294065738154,0
2024-01-15 06:00:00,M3,72.84883640116102,155280.28404533025,2.567810073591472,261.16833775529955,497.4238535737677,Idle,4900.254739985236,1
2024-01-15 07:00:00,M4,72.23854280008658,151116.1945706458,1.446853243794183,251.86416169744047,525.1545184311873,Running,4866.015871112303,0
2024-01-15 08:00:00,M2,73.21361379933772,149725.52999691857,1.5877429192361632,242.68368261091473,484.06258423769333,Maintenance,4799.650513458057,1
2024-01-15 09:00:00,M2,76.64576265066216,151427.7703742883,1.6957051383801498,268.90440685155784,448.5094075729078,Maintenance,4904.49693155129,1
2024-01-15 10:00:00,M3,70.98260584850735,152605.61214189668,1.7355111459679924,250.49308331520223,493.83279679769447,Maintenance,5074.604242746242,1
2024-01-15 11:00:00,M1,73.54501878794257,153226.0779297503,1.4717211786198736,257.68839675968894,515.4523721516327,Running,5012.812134037236,0
2024-01-15 12:00:00,M2,69.55132152856386,152778.02233001724,2.6115415335476624,243.9177349255524,467.2156140269278,Idle,4912.356612723568,0
2024-01-15 13:00:00,M5,77.20058607724737,150447.90340627625,1.870572799815084,253.63115627744523,488.2144377571666,Running,5299.101493759445,0
2024-01-15 14:00:00,M2,66.61803848970365,149013.30789846336,2.17625248417844,253.11109991143195,453.02683790070085,Maintenance,4597.873305224072,1
2024-01-15 15:00:00,M2,79.00470216455408,149243.63358173243,1.7148243167931598,231.10350707903848,555.9622458782048,Running,5061.227183031142,1
2024-01-15 16:00:00,M1,69.79921024677829,149025.45859823658,1.0896983497257415,270.1527511046064,485.2772121205983,Idle,4971.4481490364815,1
2024-01-15 17:00:00,M4,62.84612448940976,155668.85048433533,2.135028679195711,262.90644460922545,572.6377772563092,Running,4805.963754040704,0
2024-01-15 18:00:00,M2,70.64052207455394,152967.7836114043,1.0438725122901116,246.02804683854012,576.4373925270454,Maintenance,5072.890869157543,0
2024-01-15 19:00:00,M3,66.59474171262559,135298.0568266786,1.9656829769572657,238.97730259544144,495.9477017639128,Idle,4956.050357527769,0
2024-01-15 20:00:00,M4,74.20321774494361,153279.5038826488,1.3158424805835947,253.47561613803552,449.57756337263254,Running,5249.414693242778,0
2024-01-15 21:00:00,M5,66.73688010348805,150973.68097359387,2.993637999615404,250.86697699414395,395.70510611333316,Running,5173.613048482293,0
2024-01-15 22:00:00,M1,67.7690828339261,149906.45621777052,2.4556813610873607,253.5566894856323,426.3981463486604,Idle,5381.226147274797,1
2024-01-15 23:00:00,M5,60.552296345272346,148057.40773455557,2.05287689563574,251.91577396194089,431.308258755067,Idle,4903.336413897201,0
2024-01-16 00:00:00,M4,67.73846840375461,155620.56359993006,2.631853338827334,255.06240989305925,568.9234813730752,Maintenance,5279.310897949503,1
2024-01-16 01:00:00,M4,57.88060336685522,154737.63231061428,1.5768420112671322,264.4730569939181,505.7912293613473,Idle,4766.829046396916,1
2024-01-16 02:00:00,M4,62.08048588257138,146135.61166088196,2.2717396893350466,255.68103205128645,519.4802262045994,Maintenance,4977.872700144884,0
2024-01-16 03:00:00,M5,73.80207328072149,152035.26143562267,2.099905216859357,239.50344501090058,388.9789495532437,Running,4906.950589473146,1
2024-01-16 04:00:00,M4,73.92900079325416,145141.71632729357,2.132010040666835,263.62562852712455,440.1016785391369,Maintenance,5120.489082581882,0
2024-01-16 05:00:00,M5,72.12728780892482,143101.90917605534,2.6361767500533837,266.4061456348829,544.3539888223144,Running,5115.655159648711,0
2024-01-16 06:00:00,M4,65.16511928435393,146866.41387705016,2.366246051389901,281.52056734512087,514.3387056191293,Idle,4819.876081354406,1
2024-01-16 07:00:00,M3,69.7614432192901,154311.9673619138,2.1443618314125117,238.76505966760402,492.6397360657201,Running,5131.638434796883,0
2024-01-16 08:00:00,M4,69.98198730454716,154765.62522688042,1.172556281885852,252.42882013150276,528.2421179300061,Idle,4923.902183431222,0
2024-01-16 09:00:00,M5,64.20817655403728,152565.42710048647,1.5199768523602681,229.17901296811013,581.7898903067908,Running,4836.6405280096615,1
2024-01-16 10:00:00,M2,77.51699150883576,153625.47893423997,1.938645533202138,255.5314915637921,488.94787682314745,Running,4997.643727571534,1
2024-01-16 11:00:00,M4,74.38681145287836,152580.8914355748,2.0466861871383255,244.51799701833227,503.46849013290347,Running,4704.631167727496,1
2024-01-16 12:00:00,M2,68.89517913085169,146792.59202388523,1.434898137663038,269.23445794824954,509.62984593656523,Running,5186.261269997754,1
2024-01-16 13:00:00,M3,70.13442919497265,152159.6127233697,3.205838337789211,242.2538502998142,619.6054817636996,Maintenance,4988.875837911656,1
2024-01-16 14:00:00,M1,71.04191403973776,154002.0476261384,2.758197027626786,233.10816962032737,395.03218677904874,Running,4993.250875640392,1
2024-01-16 15:00:00,M3,59.791325657878545,153771.45664906787,2.3010591601962416,245.2873625929748,534.1611507394404,Maintenance,4982.566674582698,0
2024-01-16 16:00:00,M4,68.76411308739702,155944.56685737323,2.0360184306418723,230.24512228782862,494.2598875620468,Idle,5329.370017338357,0
2024-01-16 17:00:00,M2,66.59007876001101,153541.51923600532,1.893895515049424,257.5109945450731,528.338586309209,Idle,5303.775537765964,0
2024-01-16 18:00:00,M2,64.99189995052542,151757.24103770792,1.5240407699888823,229.3491695374368,467.13137230026376,Maintenance,5270.1522186798375,1
2024-01-16 19:00:00,M5,68.59449853557022,155350.75119158212,2.0387402592594315,250.2845758118316,497.5517484570775,Idle,4982.991671148232,0
2024-01-16 20:00:00,M2,78.98843263424762,149867.3937037547,2.1288762700713755,229.22188180143803,535.5705289732748,Idle,4776.875017502012,1
2024-01-16 21:00:00,M5,73.20421430633505,145590.62674386142,1.3791197122591878,246.79702195463358,655.6455100521921,Running,4996.804111423217,0
2024-01-16 22:00:00,M1,67.14410505108602,149184.66518028118,2.1670882086224488,266.4337815580453,540.4018094701036,Running,5062.880084145437,1
2024-01-16 23:00:00,M4,72.86291390678079,146275.48677596776,1.9223704755876256,253.60647891435795,457.5967200984746,Running,5162.522060778656,0
2024-01-17 00:00:00,M5,76.99677718293,146624.10862512808,1.0460962210613045,241.36506395035065,478.81201589886484,Maintenance,5062.2365482200485,1
2024-01-17 01:00:00,M1,74.62316841456385,149277.4066464224,1.5698074946102492,249.68796511060916,477.3292945808073,Maintenance,4794.701144762083,1
2024-01-17 02:00:00,M2,70.29815184960087,146037.90039500018,1.793197233289178,250.18016872044447,410.21784136849925,Idle,4892.9169059319565,1
2024-01-17 03:00:00,M2,66.76531611147213,148460.19235180478,2.9438438286700954,254.72630345843405,483.49549041492816,Running,4874.772693750216,1
2024-01-17 04:00:00,M1,73.49111656806795,140531.92666523106,2.2782765622668792,236.33141636719174,536.6414540910872,Maintenance,5107.810610081164,0
2024-01-17 05:00:00,M2,71.96742692710875,151066.4685368647,1.3322592154500543,255.9256727384733,436.28839404616025,Maintenance,5112.719490647994,0
